,country_name,industry_group_name,year,skill_name,impt_rank
1019,Denmark,Entertainment,2015,Online Journalism,10
1020,Denmark,Finance,2015,Financial Markets,1
1021,Denmark,Finance,2015,Loans,2
1022,Denmark,Finance,2015,Private Banking,3
1023,Denmark,Finance,2015,Credit,4
1024,Denmark,Finance,2015,Banking,5
1025,Denmark,Finance,2015,Bonds,6
1026,Denmark,Finance,2015,Investments,7
1027,Denmark,Finance,2015,Portfolio Management,8
1028,Denmark,Finance,2015,Insurance,9
1029,Denmark,Finance,2015,Credit Risk,10
1030,Denmark,Hardware & Networking,2015,Telecommunications,1
1031,Denmark,Hardware & Networking,2015,Mobile Devices,2
1032,Denmark,Hardware & Networking,2015,Business-to-Business (B2B),3
1033,Denmark,Hardware & Networking,2015,Wireless Technologies,4
1034,Denmark,Hardware & Networking,2015,Mobile Communications,5
1035,Denmark,Hardware & Networking,2015,Internet Protocol (IP),6
1036,Denmark,Hardware & Networking,2015,Solution Selling,7
1037,Denmark,Hardware & Networking,2015,Direct Sales,8
1038,Denmark,Hardware & Networking,2015,Voice over IP (VoIP),9
1039,Denmark,Hardware & Networking,2015,Product Management,10
1040,Denmark,Health Care,2015,Good Manufacturing Practice (GMP),1
1041,Denmark,Health Care,2015,Healthcare,2
1042,Denmark,Health Care,2015,Biotechnology,3
1043,Denmark,Health Care,2015,Validation,4
1044,Denmark,Health Care,2015,Life Sciences,5
1045,Denmark,Health Care,2015,Clinical Research,6
1046,Denmark,Health Care,2015,Standard Operating Procedure (SOP),7
1047,Denmark,Health Care,2015,Clinical Trials,8
1048,Denmark,Health Care,2015,Medical Devices,9
1049,Denmark,Health Care,2015,Hospitals,10
1050,Denmark,Manufacturing,2015,Product Development,1
1051,Denmark,Manufacturing,2015,Manufacturing,2
1052,Denmark,Manufacturing,2015,Business-to-Business (B2B),3
1053,Denmark,Manufacturing,2015,Lean Manufacturing,4
1054,Denmark,Manufacturing,2015,Engineering,5
1055,Denmark,Manufacturing,2015,Continuous Improvement,6
1056,Denmark,Manufacturing,2015,International Sales,7
1057,Denmark,Manufacturing,2015,Wind Turbines,8
1058,Denmark,Manufacturing,2015,Change Management,9
1059,Denmark,Manufacturing,2015,Project Engineering,10
1060,Denmark,Media & Communications,2015,Danish,1
1061,Denmark,Media & Communications,2015,Strategic Communications,2
1062,Denmark,Media & Communications,2015,Online Marketing,3
1063,Denmark,Media & Communications,2015,Business-to-Business (B2B),4
1064,Denmark,Media & Communications,2015,Storytelling,5
1065,Denmark,Media & Communications,2015,Digital Strategy,6
1066,Denmark,Media & Communications,2015,Digital Marketing,7
1067,Denmark,Media & Communications,2015,Press Releases,8
1068,Denmark,Media & Communications,2015,Digital Media,9
1069,Denmark,Media & Communications,2015,Online Advertising,10
1070,Denmark,Nonprofit,2015,Danish,1
1071,Denmark,Nonprofit,2015,Organizational Development,2
1072,Denmark,Nonprofit,2015,Strategic Communications,3
1073,Denmark,Nonprofit,2015,Qualitative Research,4
1074,Denmark,Nonprofit,2015,Coaching,5
1075,Denmark,Nonprofit,2015,Politics,6
1076,Denmark,Nonprofit,2015,Public Administration,7
1077,Denmark,Nonprofit,2015,Change Management,8
1078,Denmark,Nonprofit,2015,Leadership Development,9
1079,Denmark,Nonprofit,2015,Teaching,10
1080,Denmark,Public Administration,2015,Danish,1
1081,Denmark,Public Administration,2015,Public Administration,2
1082,Denmark,Public Administration,2015,Politics,3
1083,Denmark,Public Administration,2015,Public Sector,4
1084,Denmark,Public Administration,2015,Strategic Communications,5
1085,Denmark,Public Administration,2015,Organizational Development,6
1086,Denmark,Public Administration,2015,Policy Analysis,7
1087,Denmark,Public Administration,2015,Political Communication,8
1088,Denmark,Public Administration,2015,Public Policy,9
1089,Denmark,Public Administration,2015,Political Science,10
1090,Denmark,Public Safety,2015,Military,1
1091,Denmark,Public Safety,2015,Military Operations,2
1092,Denmark,Public Safety,2015,Defense,3
1093,Denmark,Public Safety,2015,Command,4
1094,Denmark,Public Safety,2015,Army,5
1095,Denmark,Public Safety,2015,Tactics,6
1096,Denmark,Public Safety,2015,Danish,7
1097,Denmark,Public Safety,2015,Operational Planning,8
1098,Denmark,Public Safety,2015,NATO,9
1099,Denmark,Public Safety,2015,Military Training,10
1100,Denmark,Recreation & Travel,2015,Danish,1
1101,Denmark,Recreation & Travel,2015,Tourism,2
1102,Denmark,Recreation & Travel,2015,Airlines,3
1103,Denmark,Recreation & Travel,2015,Airports,4
1104,Denmark,Recreation & Travel,2015,Commercial Aviation,5
1105,Denmark,Recreation & Travel,2015,Aviation,6
1106,Denmark,Recreation & Travel,2015,Civil Aviation,7
1107,Denmark,Recreation & Travel,2015,Hotel Management,8
1108,Denmark,Recreation & Travel,2015,Flight Safety,9
1109,Denmark,Recreation & Travel,2015,Coaching,10
1110,Denmark,Retail,2015,Retail,1
1111,Denmark,Retail,2015,Business-to-Business (B2B),2
1112,Denmark,Retail,2015,Danish,3
1113,Denmark,Retail,2015,Store Management,4
1114,Denmark,Retail,2015,Merchandising,5
1115,Denmark,Retail,2015,Sales Management,6
1116,Denmark,Retail,2015,Purchasing,7
1117,Denmark,Retail,2015,Visual Merchandising,8
1118,Denmark,Retail,2015,Fashion,9
1119,Denmark,Retail,2015,Coaching,10
1120,Denmark,Software & IT Services,2015,IT Strategy,1
1121,Denmark,Software & IT Services,2015,Scrum,2
1122,Denmark,Software & IT Services,2015,Software Project Management,3
1123,Denmark,Software & IT Services,2015,Software Development,4
1124,Denmark,Software & IT Services,2015,Agile Methodologies,5
1125,Denmark,Software & IT Services,2015,IT Management,6
1126,Denmark,Software & IT Services,2015,Integration,7
1127,Denmark,Software & IT Services,2015,ITIL,8
1128,Denmark,Software & IT Services,2015,Business Process,9
1129,Denmark,Software & IT Services,2015,IT Service Management,10
1130,Denmark,Transportation & Logistics,2015,Transportation,1
1131,Denmark,Transportation & Logistics,2015,Shipping,2
1132,Denmark,Transportation & Logistics,2015,Freight Forwarding,3
1133,Denmark,Transportation & Logistics,2015,Freight,4
1134,Denmark,Transportation & Logistics,2015,International Logistics,5
1135,Denmark,Transportation & Logistics,2015,International Shipping,6
1136,Denmark,Transportation & Logistics,2015,Logistics Management,7
1137,Denmark,Transportation & Logistics,2015,Maritime Operations,8
1138,Denmark,Transportation & Logistics,2015,Maritime,9
1139,Denmark,Transportation & Logistics,2015,Transportation Management,10
1140,Denmark,Wellness & Fitness,2015,Fitness,1
1141,Denmark,Wellness & Fitness,2015,Coaching,2
1142,Denmark,Wellness & Fitness,2015,Wellness,3
1143,Denmark,Wellness & Fitness,2015,Nutrition,4
1144,Denmark,Wellness & Fitness,2015,Rehabilitation,5
1145,Denmark,Wellness & Fitness,2015,Personal Training,6
1146,Denmark,Wellness & Fitness,2015,Personal Development,7
1147,Denmark,Wellness & Fitness,2015,Healthcare,8
1148,Denmark,Wellness & Fitness,2015,Stress Management,9
1149,Denmark,Wellness & Fitness,2015,Danish,10
1150,France,Agriculture,2015,Agriculture,1
1151,France,Agriculture,2015,Agronomy,2
1152,France,Agriculture,2015,Agribusiness,3
1153,France,Agriculture,2015,French,4
1154,France,Agriculture,2015,Sustainable Agriculture,5
1155,France,Agriculture,2015,Search,6
1156,France,Agriculture,2015,Food Industry,7
1157,France,Agriculture,2015,Sustainable Development,8
1158,France,Agriculture,2015,Genetics,9
1159,France,Agriculture,2015,Horticulture,10
1160,France,Arts,2015,Art,1
1161,France,Arts,2015,Fine Art,2
1162,France,Arts,2015,Contemporary Art,3
1163,France,Arts,2015,Theatre,4
1164,France,Arts,2015,Photography,5
1165,France,Arts,2015,Visual Arts,6
1166,France,Arts,2015,Performing Arts,7
1167,France,Arts,2015,Music,8
1168,France,Arts,2015,Film,9
1169,France,Arts,2015,Drawing,10
1170,France,Construction,2015,Construction,1
1171,France,Construction,2015,Construction Management,2
1172,France,Construction,2015,Contract Management,3
1173,France,Construction,2015,Civil Engineering,4
1174,France,Construction,2015,AutoCAD,5
1175,France,Construction,2015,Contract Negotiation,6
1176,France,Construction,2015,Engineering,7
1177,France,Construction,2015,French,8
1178,France,Construction,2015,Project Planning,9
1179,France,Construction,2015,Concrete,10
1180,France,Consumer Goods,2015,Luxury Goods,1
1181,France,Consumer Goods,2015,Fashion,2
1182,France,Consumer Goods,2015,Retail,3
1183,France,Consumer Goods,2015,Merchandising,4
1184,France,Consumer Goods,2015,French,5
1185,France,Consumer Goods,2015,Cosmetics,6
1186,France,Consumer Goods,2015,Apparel,7
1187,France,Consumer Goods,2015,Visual Merchandising,8
1188,France,Consumer Goods,2015,Marketing,9
1189,France,Consumer Goods,2015,Marketing Strategy,10
1190,France,Corporate Services,2015,French,1
1191,France,Corporate Services,2015,Change Management,2
1192,France,Corporate Services,2015,Management Consulting,3
1193,France,Corporate Services,2015,Consulting,4
1194,France,Corporate Services,2015,Team Management,5
1195,France,Corporate Services,2015,Recruiting,6
1196,France,Corporate Services,2015,Human Resources (HR),7
1197,France,Corporate Services,2015,Strategy,8
1198,France,Corporate Services,2015,Coaching,9
1199,France,Corporate Services,2015,Talent Management,10
1200,France,Design,2015,Adobe InDesign,1
1201,France,Design,2015,Architecture,2
1202,France,Design,2015,Adobe Illustrator,3
1203,France,Design,2015,SketchUp,4
1204,France,Design,2015,Architectural Design,5
1205,France,Design,2015,Art Direction,6
1206,France,Design,2015,Interior Design,7
1207,France,Design,2015,Adobe Creative Suite,8
1208,France,Design,2015,Illustration,9
1209,France,Design,2015,AutoCAD,10
1210,France,Education,2015,French,1
1211,France,Education,2015,Science,2
1212,France,Education,2015,Higher Education,3
1213,France,Education,2015,Molecular Biology,4
1214,France,Education,2015,LaTeX,5
1215,France,Education,2015,Life Sciences,6
1216,France,Education,2015,Teaching,7
1217,France,Education,2015,Cell Biology,8
1218,France,Education,2015,Biochemistry,9
1219,France,Education,2015,MATLAB,10
1220,France,Energy & Mining,2015,Oil & Gas,1
1221,France,Energy & Mining,2015,Petroleum,2
1222,France,Energy & Mining,2015,Energy,3
1223,France,Energy & Mining,2015,Gas,4
1224,France,Energy & Mining,2015,Onshore Operations,5
1225,France,Energy & Mining,2015,Engineering,6
1226,France,Energy & Mining,2015,Project Engineering,7
1227,France,Energy & Mining,2015,EPC,8
1228,France,Energy & Mining,2015,Upstream,9
1229,France,Energy & Mining,2015,Petrochemical,10
1230,France,Entertainment,2015,Television,1
1231,France,Entertainment,2015,Film,2
1232,France,Entertainment,2015,Video,3
1233,France,Entertainment,2015,Digital Media,4
1234,France,Entertainment,2015,Video Production,5
1235,France,Entertainment,2015,Video Post-Production,6
1236,France,Entertainment,2015,Music,7
1237,France,Entertainment,2015,Broadcasting,8
1238,France,Entertainment,2015,Documentaries,9
1239,France,Entertainment,2015,Entertainment,10
1240,France,Finance,2015,Assurance,1
1241,France,Finance,2015,Banking,2
1242,France,Finance,2015,Risk Management,3
1243,France,Finance,2015,Financial Markets,4
1244,France,Finance,2015,Credit,5
1245,France,Finance,2015,Investment Banking,6
1246,France,Finance,2015,Portfolio Management,7
1247,France,Finance,2015,Retail Banking,8
1248,France,Finance,2015,Corporate Finance,9
1249,France,Finance,2015,Credit Risk,10
1250,France,Hardware & Networking,2015,Telecommunications,1
1251,France,Hardware & Networking,2015,Internet Protocol (IP),2
1252,France,Hardware & Networking,2015,Mobile Devices,3
1253,France,Hardware & Networking,2015,Voice over IP (VoIP),4
1254,France,Hardware & Networking,2015,GSM,5
1255,France,Hardware & Networking,2015,Wireless Technologies,6
1256,France,Hardware & Networking,2015,Pre-sales,7
1257,France,Hardware & Networking,2015,Cloud Computing,8
1258,France,Hardware & Networking,2015,Mobile Communications,9
1259,France,Hardware & Networking,2015,Semiconductors,10
1260,France,Health Care,2015,Medical Devices,1
1261,France,Health Care,2015,Biotechnology,2
1262,France,Health Care,2015,Pharmaceutics,3
1263,France,Health Care,2015,Healthcare,4
1264,France,Health Care,2015,Clinical Research,5
1265,France,Health Care,2015,Hospitals,6
1266,France,Health Care,2015,Clinical Trials,7
1267,France,Health Care,2015,Life Sciences,8
1268,France,Health Care,2015,Product Launch,9
1269,France,Health Care,2015,Medicine,10
1270,France,Legal,2015,Litigation,1
1271,France,Legal,2015,Legal Advice,2
1272,France,Legal,2015,Legal Writing,3
1273,France,Legal,2015,Commercial Litigation,4
1274,France,Legal,2015,Legal Research,5
1275,France,Legal,2015,Corporate Law,6
1276,France,Legal,2015,Civil Litigation,7
1277,France,Legal,2015,Contract Law,8
1278,France,Legal,2015,International Law,9
1279,France,Legal,2015,Intellectual Property,10
1280,France,Manufacturing,2015,Continuous Improvement,1
1281,France,Manufacturing,2015,Engineering,2
1282,France,Manufacturing,2015,Lean Manufacturing,3
1283,France,Manufacturing,2015,Aerospace,4
1284,France,Manufacturing,2015,Manufacturing,5
1285,France,Manufacturing,2015,Aeronautics,6
1286,France,Manufacturing,2015,Product Design,7
1287,France,Manufacturing,2015,French,8
1288,France,Manufacturing,2015,CATIA,9
1289,France,Manufacturing,2015,Change Management,10
1290,France,Media & Communications,2015,French,1
1291,France,Media & Communications,2015,Digital Marketing,2
1292,France,Media & Communications,2015,Digital Strategy,3
1293,France,Media & Communications,2015,Digital Media,4
1294,France,Media & Communications,2015,Online Advertising,5
1295,France,Media & Communications,2015,Advertising,6
1296,France,Media & Communications,2015,Writing,7
1297,France,Media & Communications,2015,Journalism,8
1298,France,Media & Communications,2015,Adobe InDesign,9
1299,France,Media & Communications,2015,Magazines,10
1300,France,Nonprofit,2015,French,1
1301,France,Nonprofit,2015,International Relations,2
1302,France,Nonprofit,2015,Public Relations,3
1303,France,Nonprofit,2015,Change Management,4
1304,France,Nonprofit,2015,Museums,5
1305,France,Nonprofit,2015,Nonprofit Organizations,6
1306,France,Nonprofit,2015,Communication,7
1307,France,Nonprofit,2015,Search,8
1308,France,Nonprofit,2015,Art,9
1309,France,Nonprofit,2015,English,10
1310,France,Public Administration,2015,French,1
1311,France,Public Administration,2015,Public Policy,2
1312,France,Public Administration,2015,International Relations,3
1313,France,Public Administration,2015,Politics,4
1314,France,Public Administration,2015,Change Management,5
1315,France,Public Administration,2015,Policy Analysis,6
1316,France,Public Administration,2015,Public Relations,7
1317,France,Public Administration,2015,Teaching,8
1318,France,Public Administration,2015,Search,9
1319,France,Public Administration,2015,English,10
1320,France,Public Safety,2015,Emergency Management,1
1321,France,Public Safety,2015,Military,2
1322,France,Public Safety,2015,Defense,3
1323,France,Public Safety,2015,Crisis Management,4
1324,France,Public Safety,2015,Command,5
1325,France,Public Safety,2015,Law Enforcement,6
1326,France,Public Safety,2015,Police,7
1327,France,Public Safety,2015,Military Operations,8
1328,France,Public Safety,2015,Security,9
1329,France,Public Safety,2015,Navy,10
1330,France,Real Estate,2015,Real Estate,1
1331,France,Real Estate,2015,Real Estate Transactions,2
1332,France,Real Estate,2015,Real Estate Investment,3
1333,France,Real Estate,2015,Commercial Real Estate,4
1334,France,Real Estate,2015,Real Estate Development,5
1335,France,Real Estate,2015,Property Management,6
1336,France,Real Estate,2015,Contract Negotiation,7
1337,France,Real Estate,2015,French,8
1338,France,Real Estate,2015,Residential Real Estate,9
1339,France,Real Estate,2015,Asset Management,10
1340,France,Recreation & Travel,2015,Tourism,1
1341,France,Recreation & Travel,2015,Hotel Management,2
1342,France,Recreation & Travel,2015,Restaurant Management,3
1343,France,Recreation & Travel,2015,Hospitality,4
1344,France,Recreation & Travel,2015,French,5
1345,France,Recreation & Travel,2015,Catering,6
1346,France,Recreation & Travel,2015,Event Management,7
1347,France,Recreation & Travel,2015,Food & Beverage,8
1348,France,Recreation & Travel,2015,Sports,9
1349,France,Recreation & Travel,2015,Airlines,10
1350,France,Retail,2015,Retail,1
1351,France,Retail,2015,Merchandising,2
1352,France,Retail,2015,French,3
1353,France,Retail,2015,E-commerce,4
1354,France,Retail,2015,Inventory Management,5
1355,France,Retail,2015,Sales Management,6
1356,France,Retail,2015,Team Management,7
1357,France,Retail,2015,Fashion,8
1358,France,Retail,2015,Marketing,9
1359,France,Retail,2015,Stock Management,10
1360,France,Software & IT Services,2015,Cloud Computing,1
1361,France,Software & IT Services,2015,Pre-sales,2
1362,France,Software & IT Services,2015,Integration,3
1363,France,Software & IT Services,2015,Software as a Service (SaaS),4
1364,France,Software & IT Services,2015,SQL,5
1365,France,Software & IT Services,2015,Java,6
1366,France,Software & IT Services,2015,Linux,7
1367,France,Software & IT Services,2015,E-commerce,8
1368,France,Software & IT Services,2015,JavaScript,9
1369,France,Software & IT Services,2015,Agile Methodologies,10
1370,France,Transportation & Logistics,2015,Transportation,1
1371,France,Transportation & Logistics,2015,Logistics Management,2
1372,France,Transportation & Logistics,2015,Supply Chain Management,3
1373,France,Transportation & Logistics,2015,FRET,4
1374,France,Transportation & Logistics,2015,Rail Transport,5
1375,France,Transportation & Logistics,2015,Freight,6
1376,France,Transportation & Logistics,2015,French,7
1377,France,Transportation & Logistics,2015,Transportation Management,8
1378,France,Transportation & Logistics,2015,Change Management,9
1379,France,Transportation & Logistics,2015,International Logistics,10
1380,France,Wellness & Fitness,2015,Stress Management,1
1381,France,Wellness & Fitness,2015,Wellness,2
1382,France,Wellness & Fitness,2015,Relaxation Techniques,3
1383,France,Wellness & Fitness,2015,Personal Development,4
1384,France,Wellness & Fitness,2015,Healthcare,5
1385,France,Wellness & Fitness,2015,Holistic Health,6
1386,France,Wellness & Fitness,2015,Nutrition,7
1387,France,Wellness & Fitness,2015,French,8
1388,France,Wellness & Fitness,2015,Coaching,9
1389,France,Wellness & Fitness,2015,Medicine,10
1390,Germany,Agriculture,2015,Agriculture,1
1391,Germany,Agriculture,2015,Business Management,2
1392,Germany,Agriculture,2015,Executive Management,3
1393,Germany,Agriculture,2015,Product Development,4
1394,Germany,Agriculture,2015,Sustainable Agriculture,5
1395,Germany,Agriculture,2015,Agronomy,6
1396,Germany,Agriculture,2015,Food Industry,7
1397,Germany,Agriculture,2015,Agribusiness,8
1398,Germany,Agriculture,2015,Farms,9
1399,Germany,Agriculture,2015,Crop Protection,10
1400,Germany,Arts,2015,Art,1
1401,Germany,Arts,2015,Photography,2
1402,Germany,Arts,2015,Portrait Photography,3
1403,Germany,Arts,2015,Commercial Photography,4
1404,Germany,Arts,2015,Fine Art,5
1405,Germany,Arts,2015,Visual Arts,6
1406,Germany,Arts,2015,Theatre,7
1407,Germany,Arts,2015,Contemporary Art,8
1408,Germany,Arts,2015,Digital Photography,9
1409,Germany,Arts,2015,Painting,10
1410,Germany,Construction,2015,Business Management,1
1411,Germany,Construction,2015,Construction,2
1412,Germany,Construction,2015,Executive Management,3
1413,Germany,Construction,2015,Contract Management,4
1414,Germany,Construction,2015,Contract Negotiation,5
1415,Germany,Construction,2015,Engineering,6
1416,Germany,Construction,2015,Concrete,7
1417,Germany,Construction,2015,AutoCAD,8
1418,Germany,Construction,2015,Project Planning,9
1419,Germany,Construction,2015,Civil Engineering,10
1420,Germany,Consumer Goods,2015,Fashion,1
1421,Germany,Consumer Goods,2015,Retail,2
1422,Germany,Consumer Goods,2015,Apparel,3
1423,Germany,Consumer Goods,2015,Business Management,4
1424,Germany,Consumer Goods,2015,Product Development,5
1425,Germany,Consumer Goods,2015,Merchandising,6
1426,Germany,Consumer Goods,2015,Fast-Moving Consumer Goods (FMCG),7
1427,Germany,Consumer Goods,2015,Executive Management,8
1428,Germany,Consumer Goods,2015,Trend Analysis,9
1429,Germany,Consumer Goods,2015,Consumer Products,10
1430,Germany,Corporate Services,2015,Executive Management,1
1431,Germany,Corporate Services,2015,Business Management,2
1432,Germany,Corporate Services,2015,Business Consulting,3
1433,Germany,Corporate Services,2015,Change Management,4
1434,Germany,Corporate Services,2015,Management Consulting,5
1435,Germany,Corporate Services,2015,Consulting,6
1436,Germany,Corporate Services,2015,Coaching,7
1437,Germany,Corporate Services,2015,Executive Search,8
1438,Germany,Corporate Services,2015,Business Development,9
1439,Germany,Corporate Services,2015,Executive Coaching,10
1440,Germany,Design,2015,Concept Development,1
1441,Germany,Design,2015,Adobe InDesign,2
1442,Germany,Design,2015,Graphic Design,3
1443,Germany,Design,2015,Adobe Illustrator,4
1444,Germany,Design,2015,Concept Art,5
1445,Germany,Design,2015,Art Direction,6
1446,Germany,Design,2015,Adobe Creative Suite,7
1447,Germany,Design,2015,Architecture,8
1448,Germany,Design,2015,Architectural Design,9
1449,Germany,Design,2015,Logo Design,10
1450,Germany,Education,2015,Science,1
1451,Germany,Education,2015,LaTeX,2
1452,Germany,Education,2015,Molecular Biology,3
1453,Germany,Education,2015,Biochemistry,4
1454,Germany,Education,2015,MATLAB,5
1455,Germany,Education,2015,Life Sciences,6
1456,Germany,Education,2015,Statistics,7
1457,Germany,Education,2015,Cell Culture,8
1458,Germany,Education,2015,Cell Biology,9
1459,Germany,Education,2015,Physics,10
1460,Germany,Energy & Mining,2015,Energy,1
1461,Germany,Energy & Mining,2015,Petroleum,2
1462,Germany,Energy & Mining,2015,Gas,3
1463,Germany,Energy & Mining,2015,Oil & Gas,4
1464,Germany,Energy & Mining,2015,Renewable Energy,5
1465,Germany,Energy & Mining,2015,Engineering,6
1466,Germany,Energy & Mining,2015,Business Management,7
1467,Germany,Energy & Mining,2015,Project Engineering,8
1468,Germany,Energy & Mining,2015,Power Generation,9
1469,Germany,Energy & Mining,2015,Executive Management,10
1470,Germany,Entertainment,2015,Television,1
1471,Germany,Entertainment,2015,Film,2
1472,Germany,Entertainment,2015,Digital Media,3
1473,Germany,Entertainment,2015,Video Production,4
1474,Germany,Entertainment,2015,Film Production,5
1475,Germany,Entertainment,2015,Music,6
1476,Germany,Entertainment,2015,Broadcasting,7
1477,Germany,Entertainment,2015,Music Industry,8
1478,Germany,Entertainment,2015,Music Production,9
1479,Germany,Entertainment,2015,Video Post-Production,10
1480,Germany,Finance,2015,Capital Markets,1
1481,Germany,Finance,2015,Investment Banking,2
1482,Germany,Finance,2015,Insurance,3
1483,Germany,Finance,2015,Financial Markets,4
1484,Germany,Finance,2015,Derivatives,5
1485,Germany,Finance,2015,Fixed Income,6
1486,Germany,Finance,2015,Executive Management,7
1487,Germany,Finance,2015,Portfolio Management,8
1488,Germany,Finance,2015,Business Management,9
1489,Germany,Finance,2015,Asset Management,10
1490,Germany,Hardware & Networking,2015,Semiconductors,1
1491,Germany,Hardware & Networking,2015,Telecommunications,2
1492,Germany,Hardware & Networking,2015,Product Management,3
1493,Germany,Hardware & Networking,2015,Mobile Devices,4
1494,Germany,Hardware & Networking,2015,Semiconductor Industry,5
1495,Germany,Hardware & Networking,2015,Wireless Technologies,6
1496,Germany,Hardware & Networking,2015,Mobile Communications,7
1497,Germany,Hardware & Networking,2015,Internet Protocol (IP),8
1498,Germany,Hardware & Networking,2015,Voice over IP (VoIP),9
1499,Germany,Hardware & Networking,2015,Managed Services,10
1500,Germany,Health Care,2015,Medical Devices,1
1501,Germany,Health Care,2015,Biotechnology,2
1502,Germany,Health Care,2015,Product Launch,3
1503,Germany,Health Care,2015,Life Sciences,4
1504,Germany,Health Care,2015,Clinical Trials,5
1505,Germany,Health Care,2015,Pharmaceutics,6
1506,Germany,Health Care,2015,Clinical Research,7
1507,Germany,Health Care,2015,Cross-functional Team Leadership,8
1508,Germany,Health Care,2015,Molecular Biology,9
1509,Germany,Health Care,2015,Oncology,10
1510,Germany,Legal,2015,Litigation,1
1511,Germany,Legal,2015,Legal Consulting,2
1512,Germany,Legal,2015,Corporate Law,3
1513,Germany,Legal,2015,Legal Research,4
1514,Germany,Legal,2015,Trade Law,5
1515,Germany,Legal,2015,Intellectual Property,6
1516,Germany,Legal,2015,Civil Litigation,7
1517,Germany,Legal,2015,Legal Writing,8
1518,Germany,Legal,2015,Mergers & Acquisitions (M&A),9
1519,Germany,Legal,2015,Legal Advice,10
1520,Germany,Manufacturing,2015,Automotive,1
1521,Germany,Manufacturing,2015,Manufacturing,2
1522,Germany,Manufacturing,2015,Product Development,3
1523,Germany,Manufacturing,2015,Continuous Improvement,4
1524,Germany,Manufacturing,2015,Lean Manufacturing,5
1525,Germany,Manufacturing,2015,Engineering,6
1526,Germany,Manufacturing,2015,Business Management,7
1527,Germany,Manufacturing,2015,Failure Mode and Effects Analysis (FMEA),8
1528,Germany,Manufacturing,2015,Six Sigma,9
1529,Germany,Manufacturing,2015,Executive Management,10
1530,Germany,Media & Communications,2015,Digital Media,1
1531,Germany,Media & Communications,2015,Online Marketing,2
1532,Germany,Media & Communications,2015,Digital Marketing,3
1533,Germany,Media & Communications,2015,Digital Strategy,4
1534,Germany,Media & Communications,2015,Online Advertising,5
1535,Germany,Media & Communications,2015,Social Media Marketing,6
1536,Germany,Media & Communications,2015,Advertising,7
1537,Germany,Media & Communications,2015,E-commerce,8
1538,Germany,Media & Communications,2015,Business Management,9
1539,Germany,Media & Communications,2015,Integrated Marketing,10
1540,Germany,Nonprofit,2015,Executive Management,1
1541,Germany,Nonprofit,2015,Nonprofit Organizations,2
1542,Germany,Nonprofit,2015,Business Management,3
1543,Germany,Nonprofit,2015,International Relations,4
1544,Germany,Nonprofit,2015,International Development,5
1545,Germany,Nonprofit,2015,Policy Analysis,6
1546,Germany,Nonprofit,2015,Non-Governmental Organizations (NGOs),7
1547,Germany,Nonprofit,2015,Fundraising,8
1548,Germany,Nonprofit,2015,Capacity Building,9
1549,Germany,Nonprofit,2015,Museums,10
1550,Germany,Public Administration,2015,Executive Management,1
1551,Germany,Public Administration,2015,Politics,2
1552,Germany,Public Administration,2015,Policy Analysis,3
1553,Germany,Public Administration,2015,International Relations,4
1554,Germany,Public Administration,2015,Public Policy,5
1555,Germany,Public Administration,2015,Business Management,6
1556,Germany,Public Administration,2015,European Union,7
1557,Germany,Public Administration,2015,Political Science,8
1558,Germany,Public Administration,2015,Government,9
1559,Germany,Public Administration,2015,German,10
1560,Germany,Public Safety,2015,Military Operations,1
1561,Germany,Public Safety,2015,Military,2
1562,Germany,Public Safety,2015,Command,3
1563,Germany,Public Safety,2015,U.S. Department of Defense,4
1564,Germany,Public Safety,2015,Army,5
1565,Germany,Public Safety,2015,Defense,6
1566,Germany,Public Safety,2015,Operational Planning,7
1567,Germany,Public Safety,2015,National Security,8
1568,Germany,Public Safety,2015,Force Protection,9
1569,Germany,Public Safety,2015,Weapons Handling,10
1570,Germany,Real Estate,2015,Real Estate,1
1571,Germany,Real Estate,2015,Real Estate Economics,2
1572,Germany,Real Estate,2015,Commercial Real Estate,3
1573,Germany,Real Estate,2015,Real Estate Transactions,4
1574,Germany,Real Estate,2015,Investment Properties,5
1575,Germany,Real Estate,2015,Real Estate Development,6
1576,Germany,Real Estate,2015,Asset Management,7
1577,Germany,Real Estate,2015,Property Management,8
1578,Germany,Real Estate,2015,Executive Management,9
1579,Germany,Real Estate,2015,Business Management,10
1580,Germany,Recreation & Travel,2015,Tourism,1
1581,Germany,Recreation & Travel,2015,Hotel Management,2
1582,Germany,Recreation & Travel,2015,Hospitality Management,3
1583,Germany,Recreation & Travel,2015,Airlines,4
1584,Germany,Recreation & Travel,2015,Aviation,5
1585,Germany,Recreation & Travel,2015,Commercial Aviation,6
1586,Germany,Recreation & Travel,2015,Airports,7
1587,Germany,Recreation & Travel,2015,Revenue Analysis,8
1588,Germany,Recreation & Travel,2015,Hospitality,9
1589,Germany,Recreation & Travel,2015,Business Management,10
1590,Germany,Retail,2015,Retail,1
1591,Germany,Retail,2015,Business Management,2
1592,Germany,Retail,2015,Executive Management,3
1593,Germany,Retail,2015,Merchandising,4
1594,Germany,Retail,2015,Personnel Leadership,5
1595,Germany,Retail,2015,E-commerce,6
1596,Germany,Retail,2015,Sales Management,7
1597,Germany,Retail,2015,Account Management,8
1598,Germany,Retail,2015,Fashion,9
1599,Germany,Retail,2015,Visual Merchandising,10
1600,Germany,Software & IT Services,2015,Cloud Computing,1
