,country_code,country_name,industry_group_id,industry_group_name,year_2,skill_change
545,cn,China,14,Recreation & Travel,2021,0.36640303
546,cn,China,24,Retail,2016,0.031182644
547,cn,China,24,Retail,2017,0.145183306
548,cn,China,24,Retail,2018,0.225879526
549,cn,China,24,Retail,2019,0.529750373
550,cn,China,24,Retail,2020,0.646011091
551,cn,China,24,Retail,2021,0.660368056
552,cn,China,8,Software & IT Services,2016,0.03794666
553,cn,China,8,Software & IT Services,2017,0.115497123
554,cn,China,8,Software & IT Services,2018,0.140619098
555,cn,China,8,Software & IT Services,2019,0.250905196
556,cn,China,8,Software & IT Services,2020,0.327096681
557,cn,China,8,Software & IT Services,2021,0.341260608
558,cn,China,15,Transportation & Logistics,2016,0.031379583
559,cn,China,15,Transportation & Logistics,2017,0.124966635
560,cn,China,15,Transportation & Logistics,2018,0.157379495
561,cn,China,15,Transportation & Logistics,2019,0.35202528
562,cn,China,15,Transportation & Logistics,2020,0.528956692
563,cn,China,15,Transportation & Logistics,2021,0.471252879
564,cn,China,23,Wellness & Fitness,2016,0.06791383
565,cn,China,23,Wellness & Fitness,2017,0.35997625
566,cn,China,23,Wellness & Fitness,2018,0.475520909
567,cn,China,23,Wellness & Fitness,2019,0.590482923
568,cn,China,23,Wellness & Fitness,2020,0.657636047
569,cn,China,23,Wellness & Fitness,2021,0.65828189
570,dk,Denmark,3,Construction,2016,0.03575778
571,dk,Denmark,3,Construction,2017,0.116737277
572,dk,Denmark,3,Construction,2018,0.136120311
573,dk,Denmark,3,Construction,2019,0.281557065
574,dk,Denmark,3,Construction,2020,0.348988283
575,dk,Denmark,3,Construction,2021,0.36349095
576,dk,Denmark,4,Consumer Goods,2016,0.035202321
577,dk,Denmark,4,Consumer Goods,2017,0.10430776
578,dk,Denmark,4,Consumer Goods,2018,0.109746684
579,dk,Denmark,4,Consumer Goods,2019,0.298610096
580,dk,Denmark,4,Consumer Goods,2020,0.357313104
581,dk,Denmark,4,Consumer Goods,2021,0.37795779
582,dk,Denmark,5,Corporate Services,2016,0.0380773
583,dk,Denmark,5,Corporate Services,2017,0.14507779
584,dk,Denmark,5,Corporate Services,2018,0.157070552
585,dk,Denmark,5,Corporate Services,2019,0.310869869
586,dk,Denmark,5,Corporate Services,2020,0.385670691
587,dk,Denmark,5,Corporate Services,2021,0.380771616
588,dk,Denmark,17,Design,2016,0.023399995
589,dk,Denmark,17,Design,2017,0.075204776
590,dk,Denmark,17,Design,2018,0.072299147
591,dk,Denmark,17,Design,2019,0.162384584
592,dk,Denmark,17,Design,2020,0.176468189
593,dk,Denmark,17,Design,2021,0.203120572
594,dk,Denmark,6,Education,2016,0.042277196
595,dk,Denmark,6,Education,2017,0.142013939
596,dk,Denmark,6,Education,2018,0.145168309
597,dk,Denmark,6,Education,2019,0.298090233
598,dk,Denmark,6,Education,2020,0.390345735
599,dk,Denmark,6,Education,2021,0.326517983
600,dk,Denmark,16,Energy & Mining,2016,0.041299759
601,dk,Denmark,16,Energy & Mining,2017,0.125985447
602,dk,Denmark,16,Energy & Mining,2018,0.170448791
603,dk,Denmark,16,Energy & Mining,2019,0.316658072
604,dk,Denmark,16,Energy & Mining,2020,0.344196234
605,dk,Denmark,16,Energy & Mining,2021,0.498145809
606,dk,Denmark,18,Entertainment,2016,0.029257576
607,dk,Denmark,18,Entertainment,2017,0.10611156
608,dk,Denmark,18,Entertainment,2018,0.113868374
609,dk,Denmark,18,Entertainment,2019,0.266493771
610,dk,Denmark,18,Entertainment,2020,0.313353033
611,dk,Denmark,18,Entertainment,2021,0.270978627
612,dk,Denmark,7,Finance,2016,0.024770143
613,dk,Denmark,7,Finance,2017,0.095476022
614,dk,Denmark,7,Finance,2018,0.131002534
615,dk,Denmark,7,Finance,2019,0.224943987
616,dk,Denmark,7,Finance,2020,0.394479498
617,dk,Denmark,7,Finance,2021,0.383329222
618,dk,Denmark,19,Hardware & Networking,2016,0.05704415
619,dk,Denmark,19,Hardware & Networking,2017,0.173402692
620,dk,Denmark,19,Hardware & Networking,2018,0.192323417
621,dk,Denmark,19,Hardware & Networking,2019,0.362454121
622,dk,Denmark,19,Hardware & Networking,2020,0.489816656
623,dk,Denmark,19,Hardware & Networking,2021,0.5213474
624,dk,Denmark,12,Health Care,2016,0.01917093
625,dk,Denmark,12,Health Care,2017,0.076365365
626,dk,Denmark,12,Health Care,2018,0.101010836
627,dk,Denmark,12,Health Care,2019,0.214938472
628,dk,Denmark,12,Health Care,2020,0.312516937
629,dk,Denmark,12,Health Care,2021,0.346204435
630,dk,Denmark,10,Manufacturing,2016,0.031061518
631,dk,Denmark,10,Manufacturing,2017,0.096057269
632,dk,Denmark,10,Manufacturing,2018,0.114170422
633,dk,Denmark,10,Manufacturing,2019,0.288058507
634,dk,Denmark,10,Manufacturing,2020,0.351885272
635,dk,Denmark,10,Manufacturing,2021,0.378937494
636,dk,Denmark,11,Media & Communications,2016,0.043144478
637,dk,Denmark,11,Media & Communications,2017,0.120505598
638,dk,Denmark,11,Media & Communications,2018,0.110748417
639,dk,Denmark,11,Media & Communications,2019,0.226060987
640,dk,Denmark,11,Media & Communications,2020,0.270534123
641,dk,Denmark,11,Media & Communications,2021,0.281807913
642,dk,Denmark,13,Nonprofit,2016,0.079857227
643,dk,Denmark,13,Nonprofit,2017,0.236963722
644,dk,Denmark,13,Nonprofit,2018,0.21914256
645,dk,Denmark,13,Nonprofit,2019,0.378021742
646,dk,Denmark,13,Nonprofit,2020,0.451633729
647,dk,Denmark,13,Nonprofit,2021,0.420935872
648,dk,Denmark,20,Public Administration,2016,0.04961601
649,dk,Denmark,20,Public Administration,2017,0.126158299
650,dk,Denmark,20,Public Administration,2018,0.148011398
651,dk,Denmark,20,Public Administration,2019,0.279285876
652,dk,Denmark,20,Public Administration,2020,0.444092404
653,dk,Denmark,20,Public Administration,2021,0.409994904
654,dk,Denmark,21,Public Safety,2016,0.031330601
655,dk,Denmark,21,Public Safety,2017,0.139732778
656,dk,Denmark,21,Public Safety,2018,0.145304051
657,dk,Denmark,21,Public Safety,2019,0.225993696
658,dk,Denmark,21,Public Safety,2020,0.299915837
659,dk,Denmark,21,Public Safety,2021,0.423715251
660,dk,Denmark,14,Recreation & Travel,2016,0.068559531
661,dk,Denmark,14,Recreation & Travel,2017,0.177472608
662,dk,Denmark,14,Recreation & Travel,2018,0.18555428
663,dk,Denmark,14,Recreation & Travel,2019,0.394004121
664,dk,Denmark,14,Recreation & Travel,2020,0.412167095
665,dk,Denmark,14,Recreation & Travel,2021,0.456744423
666,dk,Denmark,24,Retail,2016,0.056374903
667,dk,Denmark,24,Retail,2017,0.14241132
668,dk,Denmark,24,Retail,2018,0.133239039
669,dk,Denmark,24,Retail,2019,0.268927366
670,dk,Denmark,24,Retail,2020,0.441092802
671,dk,Denmark,24,Retail,2021,0.399400394
672,dk,Denmark,8,Software & IT Services,2016,0.026331781
673,dk,Denmark,8,Software & IT Services,2017,0.125730724
674,dk,Denmark,8,Software & IT Services,2018,0.159888697
675,dk,Denmark,8,Software & IT Services,2019,0.264844508
676,dk,Denmark,8,Software & IT Services,2020,0.304592622
677,dk,Denmark,8,Software & IT Services,2021,0.316969571
678,dk,Denmark,15,Transportation & Logistics,2016,0.022058068
679,dk,Denmark,15,Transportation & Logistics,2017,0.079276398
680,dk,Denmark,15,Transportation & Logistics,2018,0.093181943
681,dk,Denmark,15,Transportation & Logistics,2019,0.247639745
682,dk,Denmark,15,Transportation & Logistics,2020,0.318905528
683,dk,Denmark,15,Transportation & Logistics,2021,0.373534132
684,dk,Denmark,23,Wellness & Fitness,2016,0.063791117
685,dk,Denmark,23,Wellness & Fitness,2017,0.228113285
686,dk,Denmark,23,Wellness & Fitness,2018,0.19659713
687,dk,Denmark,23,Wellness & Fitness,2019,0.329625187
688,dk,Denmark,23,Wellness & Fitness,2020,0.363035699
689,dk,Denmark,23,Wellness & Fitness,2021,0.355033354
690,fr,France,1,Agriculture,2016,0.029885747
691,fr,France,1,Agriculture,2017,0.095391492
692,fr,France,1,Agriculture,2018,0.103450235
693,fr,France,1,Agriculture,2019,0.174244899
694,fr,France,1,Agriculture,2020,0.226756208
695,fr,France,1,Agriculture,2021,0.252311455
696,fr,France,2,Arts,2016,0.008133664
697,fr,France,2,Arts,2017,0.063691373
698,fr,France,2,Arts,2018,0.079366454
699,fr,France,2,Arts,2019,0.140865169
700,fr,France,2,Arts,2020,0.220898026
701,fr,France,2,Arts,2021,0.262769539
702,fr,France,3,Construction,2016,0.012179173
703,fr,France,3,Construction,2017,0.079885511
704,fr,France,3,Construction,2018,0.111245003
705,fr,France,3,Construction,2019,0.261760322
706,fr,France,3,Construction,2020,0.330281564
707,fr,France,3,Construction,2021,0.366024905
708,fr,France,4,Consumer Goods,2016,0.015425772
709,fr,France,4,Consumer Goods,2017,0.078202984
710,fr,France,4,Consumer Goods,2018,0.093526769
711,fr,France,4,Consumer Goods,2019,0.221496392
712,fr,France,4,Consumer Goods,2020,0.374277567
713,fr,France,4,Consumer Goods,2021,0.309182334
714,fr,France,5,Corporate Services,2016,0.014601831
715,fr,France,5,Corporate Services,2017,0.101820037
716,fr,France,5,Corporate Services,2018,0.156429261
717,fr,France,5,Corporate Services,2019,0.355285681
718,fr,France,5,Corporate Services,2020,0.436250253
719,fr,France,5,Corporate Services,2021,0.416885392
720,fr,France,17,Design,2016,0.011570741
721,fr,France,17,Design,2017,0.052610147
722,fr,France,17,Design,2018,0.063872912
723,fr,France,17,Design,2019,0.127155046
724,fr,France,17,Design,2020,0.172962774
725,fr,France,17,Design,2021,0.233661657
726,fr,France,6,Education,2016,0.010997984
727,fr,France,6,Education,2017,0.088115957
728,fr,France,6,Education,2018,0.124403162
729,fr,France,6,Education,2019,0.239001359
730,fr,France,6,Education,2020,0.317845209
731,fr,France,6,Education,2021,0.256457172
732,fr,France,16,Energy & Mining,2016,0.012756111
733,fr,France,16,Energy & Mining,2017,0.053852455
734,fr,France,16,Energy & Mining,2018,0.095555106
735,fr,France,16,Energy & Mining,2019,0.245437882
736,fr,France,16,Energy & Mining,2020,0.312123952
737,fr,France,16,Energy & Mining,2021,0.357668923
738,fr,France,18,Entertainment,2016,0.008576666
739,fr,France,18,Entertainment,2017,0.053485214
740,fr,France,18,Entertainment,2018,0.068416324
741,fr,France,18,Entertainment,2019,0.158995634
742,fr,France,18,Entertainment,2020,0.230998668
743,fr,France,18,Entertainment,2021,0.294323976
744,fr,France,7,Finance,2016,0.012465284
745,fr,France,7,Finance,2017,0.082652962
746,fr,France,7,Finance,2018,0.120721618
747,fr,France,7,Finance,2019,0.180882616
748,fr,France,7,Finance,2020,0.250569976
749,fr,France,7,Finance,2021,0.23406147
750,fr,France,19,Hardware & Networking,2016,0.015347712
751,fr,France,19,Hardware & Networking,2017,0.089029627
752,fr,France,19,Hardware & Networking,2018,0.163500514
753,fr,France,19,Hardware & Networking,2019,0.312417588
754,fr,France,19,Hardware & Networking,2020,0.413569488
755,fr,France,19,Hardware & Networking,2021,0.437429735
756,fr,France,12,Health Care,2016,0.005860024
757,fr,France,12,Health Care,2017,0.054084512
758,fr,France,12,Health Care,2018,0.077386503
759,fr,France,12,Health Care,2019,0.210291207
760,fr,France,12,Health Care,2020,0.342584734
761,fr,France,12,Health Care,2021,0.360361039
762,fr,France,9,Legal,2016,0.005655633
763,fr,France,9,Legal,2017,0.024826688
764,fr,France,9,Legal,2018,0.043010483
765,fr,France,9,Legal,2019,0.08952016
766,fr,France,9,Legal,2020,0.222374812
767,fr,France,9,Legal,2021,0.223595021
768,fr,France,10,Manufacturing,2016,0.013391284
769,fr,France,10,Manufacturing,2017,0.080767076
770,fr,France,10,Manufacturing,2018,0.10434613
771,fr,France,10,Manufacturing,2019,0.276227377
772,fr,France,10,Manufacturing,2020,0.389101647
773,fr,France,10,Manufacturing,2021,0.370476902
774,fr,France,11,Media & Communications,2016,0.013275706
775,fr,France,11,Media & Communications,2017,0.079905778
776,fr,France,11,Media & Communications,2018,0.119352115
777,fr,France,11,Media & Communications,2019,0.279673418
778,fr,France,11,Media & Communications,2020,0.320005526
779,fr,France,11,Media & Communications,2021,0.317377346
780,fr,France,13,Nonprofit,2016,0.017356982
781,fr,France,13,Nonprofit,2017,0.122509235
782,fr,France,13,Nonprofit,2018,0.179812793
783,fr,France,13,Nonprofit,2019,0.372862499
784,fr,France,13,Nonprofit,2020,0.473286764
785,fr,France,13,Nonprofit,2021,0.420419669
786,fr,France,20,Public Administration,2016,0.016269746
787,fr,France,20,Public Administration,2017,0.096727863
788,fr,France,20,Public Administration,2018,0.162562756
789,fr,France,20,Public Administration,2019,0.368149923
790,fr,France,20,Public Administration,2020,0.500475654
791,fr,France,20,Public Administration,2021,0.472274895
792,fr,France,21,Public Safety,2016,0.011320518
793,fr,France,21,Public Safety,2017,0.059738867
794,fr,France,21,Public Safety,2018,0.064922025
795,fr,France,21,Public Safety,2019,0.154505298
796,fr,France,21,Public Safety,2020,0.29746339
797,fr,France,21,Public Safety,2021,0.3803665
798,fr,France,22,Real Estate,2016,0.01231601
799,fr,France,22,Real Estate,2017,0.066719226
800,fr,France,22,Real Estate,2018,0.081553564
801,fr,France,22,Real Estate,2019,0.222469093
802,fr,France,22,Real Estate,2020,0.24465945
803,fr,France,22,Real Estate,2021,0.35017462
804,fr,France,14,Recreation & Travel,2016,0.015083185
805,fr,France,14,Recreation & Travel,2017,0.092807722
806,fr,France,14,Recreation & Travel,2018,0.122947199
807,fr,France,14,Recreation & Travel,2019,0.260478782
808,fr,France,14,Recreation & Travel,2020,0.383605448
809,fr,France,14,Recreation & Travel,2021,0.418965082
810,fr,France,24,Retail,2016,0.017931099
811,fr,France,24,Retail,2017,0.094456831
812,fr,France,24,Retail,2018,0.112918952
813,fr,France,24,Retail,2019,0.335979423
814,fr,France,24,Retail,2020,0.555742471
815,fr,France,24,Retail,2021,0.389138279
816,fr,France,8,Software & IT Services,2016,0.018002094
817,fr,France,8,Software & IT Services,2017,0.096530473
818,fr,France,8,Software & IT Services,2018,0.138514297
819,fr,France,8,Software & IT Services,2019,0.232677592
820,fr,France,8,Software & IT Services,2020,0.291699396
821,fr,France,8,Software & IT Services,2021,0.306175464
822,fr,France,15,Transportation & Logistics,2016,0.011843283
823,fr,France,15,Transportation & Logistics,2017,0.069100503
824,fr,France,15,Transportation & Logistics,2018,0.086622429
825,fr,France,15,Transportation & Logistics,2019,0.259699793
826,fr,France,15,Transportation & Logistics,2020,0.32000478
827,fr,France,15,Transportation & Logistics,2021,0.330815194
828,fr,France,23,Wellness & Fitness,2016,0.031785016
829,fr,France,23,Wellness & Fitness,2017,0.145767954
830,fr,France,23,Wellness & Fitness,2018,0.181056497
831,fr,France,23,Wellness & Fitness,2019,0.267324281
832,fr,France,23,Wellness & Fitness,2020,0.336782468
833,fr,France,23,Wellness & Fitness,2021,0.278919542
834,de,Germany,1,Agriculture,2016,0.072933011
835,de,Germany,1,Agriculture,2017,0.183348295
836,de,Germany,1,Agriculture,2018,0.203384173
837,de,Germany,1,Agriculture,2019,0.249253107
838,de,Germany,1,Agriculture,2020,0.294064383
839,de,Germany,1,Agriculture,2021,0.347039268
840,de,Germany,2,Arts,2016,0.01620844
841,de,Germany,2,Arts,2017,0.070880702
842,de,Germany,2,Arts,2018,0.080163078
843,de,Germany,2,Arts,2019,0.132975367
844,de,Germany,2,Arts,2020,0.231227899
845,de,Germany,2,Arts,2021,0.232131548
846,de,Germany,3,Construction,2016,0.04436615
847,de,Germany,3,Construction,2017,0.162883373
848,de,Germany,3,Construction,2018,0.187082127
849,de,Germany,3,Construction,2019,0.311467357
850,de,Germany,3,Construction,2020,0.367784687
851,de,Germany,3,Construction,2021,0.408679032
852,de,Germany,4,Consumer Goods,2016,0.025425897
853,de,Germany,4,Consumer Goods,2017,0.114793036
854,de,Germany,4,Consumer Goods,2018,0.128530589
855,de,Germany,4,Consumer Goods,2019,0.222064196
856,de,Germany,4,Consumer Goods,2020,0.299819397
857,de,Germany,4,Consumer Goods,2021,0.341919694
858,de,Germany,5,Corporate Services,2016,0.034565717
859,de,Germany,5,Corporate Services,2017,0.145279629
860,de,Germany,5,Corporate Services,2018,0.185615049
861,de,Germany,5,Corporate Services,2019,0.279307273
862,de,Germany,5,Corporate Services,2020,0.344061258
863,de,Germany,5,Corporate Services,2021,0.363193255
864,de,Germany,17,Design,2016,0.019423761
865,de,Germany,17,Design,2017,0.094708409
866,de,Germany,17,Design,2018,0.102632598
867,de,Germany,17,Design,2019,0.132738317
868,de,Germany,17,Design,2020,0.180255874
869,de,Germany,17,Design,2021,0.215047535
870,de,Germany,6,Education,2016,0.011221684
871,de,Germany,6,Education,2017,0.07281378
872,de,Germany,6,Education,2018,0.086658307
873,de,Germany,6,Education,2019,0.14507311
874,de,Germany,6,Education,2020,0.196568625
875,de,Germany,6,Education,2021,0.213078165
876,de,Germany,16,Energy & Mining,2016,0.026297874
877,de,Germany,16,Energy & Mining,2017,0.11223351
878,de,Germany,16,Energy & Mining,2018,0.148404837
879,de,Germany,16,Energy & Mining,2019,0.323801356
880,de,Germany,16,Energy & Mining,2020,0.484835075
881,de,Germany,16,Energy & Mining,2021,0.446129405
882,de,Germany,18,Entertainment,2016,0.010170014
883,de,Germany,18,Entertainment,2017,0.062873815
884,de,Germany,18,Entertainment,2018,0.078874247
885,de,Germany,18,Entertainment,2019,0.145763642
886,de,Germany,18,Entertainment,2020,0.184183194
887,de,Germany,18,Entertainment,2021,0.243564267
888,de,Germany,7,Finance,2016,0.023064849
889,de,Germany,7,Finance,2017,0.108992933
890,de,Germany,7,Finance,2018,0.146504859
891,de,Germany,7,Finance,2019,0.22707491
892,de,Germany,7,Finance,2020,0.35200611
893,de,Germany,7,Finance,2021,0.369717325
894,de,Germany,19,Hardware & Networking,2016,0.013143316
895,de,Germany,19,Hardware & Networking,2017,0.082707135
896,de,Germany,19,Hardware & Networking,2018,0.140999551
897,de,Germany,19,Hardware & Networking,2019,0.211729775
898,de,Germany,19,Hardware & Networking,2020,0.355560368
899,de,Germany,19,Hardware & Networking,2021,0.370444878
900,de,Germany,12,Health Care,2016,0.01202088
901,de,Germany,12,Health Care,2017,0.059744694
902,de,Germany,12,Health Care,2018,0.080762868
903,de,Germany,12,Health Care,2019,0.154062119
904,de,Germany,12,Health Care,2020,0.268412675
905,de,Germany,12,Health Care,2021,0.306933718
906,de,Germany,9,Legal,2016,0.011690261
907,de,Germany,9,Legal,2017,0.057023983
908,de,Germany,9,Legal,2018,0.085378662
909,de,Germany,9,Legal,2019,0.140644513
910,de,Germany,9,Legal,2020,0.232972684
911,de,Germany,9,Legal,2021,0.228750682
912,de,Germany,10,Manufacturing,2016,0.015408555
913,de,Germany,10,Manufacturing,2017,0.087272777
914,de,Germany,10,Manufacturing,2018,0.112526845
915,de,Germany,10,Manufacturing,2019,0.197730215
916,de,Germany,10,Manufacturing,2020,0.261412715
917,de,Germany,10,Manufacturing,2021,0.309103763
918,de,Germany,11,Media & Communications,2016,0.024123827
919,de,Germany,11,Media & Communications,2017,0.104946349
920,de,Germany,11,Media & Communications,2018,0.117682422
921,de,Germany,11,Media & Communications,2019,0.176795478
922,de,Germany,11,Media & Communications,2020,0.220899177
923,de,Germany,11,Media & Communications,2021,0.249265917
924,de,Germany,13,Nonprofit,2016,0.03190621
925,de,Germany,13,Nonprofit,2017,0.112691096
926,de,Germany,13,Nonprofit,2018,0.159658982
927,de,Germany,13,Nonprofit,2019,0.252703087
928,de,Germany,13,Nonprofit,2020,0.337516908
929,de,Germany,13,Nonprofit,2021,0.355689161
930,de,Germany,20,Public Administration,2016,0.036059445
931,de,Germany,20,Public Administration,2017,0.12863243
932,de,Germany,20,Public Administration,2018,0.152330798
933,de,Germany,20,Public Administration,2019,0.272689958
934,de,Germany,20,Public Administration,2020,0.368601418
935,de,Germany,20,Public Administration,2021,0.394141366
936,de,Germany,21,Public Safety,2016,0.019774781
937,de,Germany,21,Public Safety,2017,0.065060549
938,de,Germany,21,Public Safety,2018,0.062212991
939,de,Germany,21,Public Safety,2019,0.152788588
940,de,Germany,21,Public Safety,2020,0.232183475
941,de,Germany,21,Public Safety,2021,0.315909337
942,de,Germany,22,Real Estate,2016,0.020070165
943,de,Germany,22,Real Estate,2017,0.088103079
944,de,Germany,22,Real Estate,2018,0.122792729
945,de,Germany,22,Real Estate,2019,0.161750276
946,de,Germany,22,Real Estate,2020,0.242300142
947,de,Germany,22,Real Estate,2021,0.235146212
948,de,Germany,14,Recreation & Travel,2016,0.01760024
949,de,Germany,14,Recreation & Travel,2017,0.08106638
950,de,Germany,14,Recreation & Travel,2018,0.09737281
951,de,Germany,14,Recreation & Travel,2019,0.18595413
952,de,Germany,14,Recreation & Travel,2020,0.276978511
953,de,Germany,14,Recreation & Travel,2021,0.340195366
954,de,Germany,24,Retail,2016,0.046813229
955,de,Germany,24,Retail,2017,0.170231656
956,de,Germany,24,Retail,2018,0.196573545
957,de,Germany,24,Retail,2019,0.293365012
958,de,Germany,24,Retail,2020,0.329650605
959,de,Germany,24,Retail,2021,0.417661499
960,de,Germany,8,Software & IT Services,2016,0.019485098
961,de,Germany,8,Software & IT Services,2017,0.108333301
962,de,Germany,8,Software & IT Services,2018,0.153522175
963,de,Germany,8,Software & IT Services,2019,0.225483576
964,de,Germany,8,Software & IT Services,2020,0.278352277
965,de,Germany,8,Software & IT Services,2021,0.295971935
966,de,Germany,15,Transportation & Logistics,2016,0.014315583
967,de,Germany,15,Transportation & Logistics,2017,0.077735501
968,de,Germany,15,Transportation & Logistics,2018,0.101454347
969,de,Germany,15,Transportation & Logistics,2019,0.186438856
970,de,Germany,15,Transportation & Logistics,2020,0.301421875
971,de,Germany,15,Transportation & Logistics,2021,0.340944246
972,de,Germany,23,Wellness & Fitness,2016,0.035553194
973,de,Germany,23,Wellness & Fitness,2017,0.129849486
974,de,Germany,23,Wellness & Fitness,2018,0.16261477
975,de,Germany,23,Wellness & Fitness,2019,0.246688793
976,de,Germany,23,Wellness & Fitness,2020,0.327802235
977,de,Germany,23,Wellness & Fitness,2021,0.388882625
978,glo,Global,1,Agriculture,2016,0.008295685
979,glo,Global,1,Agriculture,2017,0.044198808
980,glo,Global,1,Agriculture,2018,0.055896747
981,glo,Global,1,Agriculture,2019,0.061144224
982,glo,Global,1,Agriculture,2020,0.114289706
983,glo,Global,1,Agriculture,2021,0.133924329
984,glo,Global,2,Arts,2016,0.007153221
985,glo,Global,2,Arts,2017,0.053658509
986,glo,Global,2,Arts,2018,0.07782924
987,glo,Global,2,Arts,2019,0.112542754
988,glo,Global,2,Arts,2020,0.165033135
989,glo,Global,2,Arts,2021,0.160859335
990,glo,Global,3,Construction,2016,0.009927607
991,glo,Global,3,Construction,2017,0.068893722
992,glo,Global,3,Construction,2018,0.098183236
993,glo,Global,3,Construction,2019,0.154127156
994,glo,Global,3,Construction,2020,0.217394861
995,glo,Global,3,Construction,2021,0.254551989
996,glo,Global,4,Consumer Goods,2016,0.010557783
997,glo,Global,4,Consumer Goods,2017,0.055155885
998,glo,Global,4,Consumer Goods,2018,0.061047071
999,glo,Global,4,Consumer Goods,2019,0.126078627
1000,glo,Global,4,Consumer Goods,2020,0.205744304
1001,glo,Global,4,Consumer Goods,2021,0.241338784
1002,glo,Global,5,Corporate Services,2016,0.010147134
1003,glo,Global,5,Corporate Services,2017,0.052556271
1004,glo,Global,5,Corporate Services,2018,0.068530432
1005,glo,Global,5,Corporate Services,2019,0.12172922
1006,glo,Global,5,Corporate Services,2020,0.170323089
1007,glo,Global,5,Corporate Services,2021,0.18587569
1008,glo,Global,17,Design,2016,0.008888828
1009,glo,Global,17,Design,2017,0.056826529
1010,glo,Global,17,Design,2018,0.068288722
1011,glo,Global,17,Design,2019,0.100078319
1012,glo,Global,17,Design,2020,0.141767777
1013,glo,Global,17,Design,2021,0.161937884
1014,glo,Global,6,Education,2016,0.011305138
1015,glo,Global,6,Education,2017,0.072374976
1016,glo,Global,6,Education,2018,0.10264629
1017,glo,Global,6,Education,2019,0.161900295
1018,glo,Global,6,Education,2020,0.23922272
1019,glo,Global,6,Education,2021,0.248743026
1020,glo,Global,16,Energy & Mining,2016,0.010165352
1021,glo,Global,16,Energy & Mining,2017,0.037148708
1022,glo,Global,16,Energy & Mining,2018,0.053386053
1023,glo,Global,16,Energy & Mining,2019,0.125680249
1024,glo,Global,16,Energy & Mining,2020,0.229924595
1025,glo,Global,16,Energy & Mining,2021,0.271918395
1026,glo,Global,18,Entertainment,2016,0.006610964
1027,glo,Global,18,Entertainment,2017,0.045366412
1028,glo,Global,18,Entertainment,2018,0.059394778
1029,glo,Global,18,Entertainment,2019,0.110461693
1030,glo,Global,18,Entertainment,2020,0.133434821
1031,glo,Global,18,Entertainment,2021,0.175035195
1032,glo,Global,7,Finance,2016,0.008060366
1033,glo,Global,7,Finance,2017,0.049229148
1034,glo,Global,7,Finance,2018,0.072675404
1035,glo,Global,7,Finance,2019,0.115070306
1036,glo,Global,7,Finance,2020,0.205760688
1037,glo,Global,7,Finance,2021,0.211842164
1038,glo,Global,19,Hardware & Networking,2016,0.007905267
1039,glo,Global,19,Hardware & Networking,2017,0.064032198
1040,glo,Global,19,Hardware & Networking,2018,0.099302955
1041,glo,Global,19,Hardware & Networking,2019,0.170598182
1042,glo,Global,19,Hardware & Networking,2020,0.298797865
1043,glo,Global,19,Hardware & Networking,2021,0.313859493
1044,glo,Global,12,Health Care,2016,0.004855704
1045,glo,Global,12,Health Care,2017,0.034116614
1046,glo,Global,12,Health Care,2018,0.045273674
1047,glo,Global,12,Health Care,2019,0.093679641
1048,glo,Global,12,Health Care,2020,0.191510291
1049,glo,Global,12,Health Care,2021,0.226093259
1050,glo,Global,9,Legal,2016,0.007221525
1051,glo,Global,9,Legal,2017,0.038627525
1052,glo,Global,9,Legal,2018,0.07141301
1053,glo,Global,9,Legal,2019,0.101053028
1054,glo,Global,9,Legal,2020,0.166271494
1055,glo,Global,9,Legal,2021,0.161772755
1056,glo,Global,10,Manufacturing,2016,0.008320259
1057,glo,Global,10,Manufacturing,2017,0.045525929
1058,glo,Global,10,Manufacturing,2018,0.059113889
1059,glo,Global,10,Manufacturing,2019,0.129153746
1060,glo,Global,10,Manufacturing,2020,0.213439408
1061,glo,Global,10,Manufacturing,2021,0.241221555
1062,glo,Global,11,Media & Communications,2016,0.010454195
1063,glo,Global,11,Media & Communications,2017,0.054681605
1064,glo,Global,11,Media & Communications,2018,0.072657158
1065,glo,Global,11,Media & Communications,2019,0.123061574
1066,glo,Global,11,Media & Communications,2020,0.158292524
1067,glo,Global,11,Media & Communications,2021,0.179671061
1068,glo,Global,13,Nonprofit,2016,0.010637156
1069,glo,Global,13,Nonprofit,2017,0.05937286
1070,glo,Global,13,Nonprofit,2018,0.080417405
1071,glo,Global,13,Nonprofit,2019,0.160627559
1072,glo,Global,13,Nonprofit,2020,0.264206408
1073,glo,Global,13,Nonprofit,2021,0.28017888
1074,glo,Global,20,Public Administration,2016,0.009256453
1075,glo,Global,20,Public Administration,2017,0.043084287
1076,glo,Global,20,Public Administration,2018,0.060307597
1077,glo,Global,20,Public Administration,2019,0.13827036
1078,glo,Global,20,Public Administration,2020,0.26914473
1079,glo,Global,20,Public Administration,2021,0.265057039
1080,glo,Global,21,Public Safety,2016,0.033064509
1081,glo,Global,21,Public Safety,2017,0.063072921
1082,glo,Global,21,Public Safety,2018,0.061490063
1083,glo,Global,21,Public Safety,2019,0.103634882
1084,glo,Global,21,Public Safety,2020,0.221425784
1085,glo,Global,21,Public Safety,2021,0.28700496
1086,glo,Global,22,Real Estate,2016,0.006309987
1087,glo,Global,22,Real Estate,2017,0.050260925
1088,glo,Global,22,Real Estate,2018,0.096585222
1089,glo,Global,22,Real Estate,2019,0.138087535
