,country_code,country_name,occupation_id,occupation_name,year_2,skill_change
4955,glo,Global,16,Managing Director,2021,0.168621810351
4956,glo,Global,154,Managing Partner,2016,0.00539934326775
4957,glo,Global,154,Managing Partner,2017,0.0359424683582
4958,glo,Global,154,Managing Partner,2018,0.0503436257998
4959,glo,Global,154,Managing Partner,2019,0.0642335704556
4960,glo,Global,154,Managing Partner,2020,0.211392903188
4961,glo,Global,154,Managing Partner,2021,0.178424032273
4962,glo,Global,312,Manufacturing Engineer,2016,0.00897192369097
4963,glo,Global,312,Manufacturing Engineer,2017,0.0435452212032
4964,glo,Global,312,Manufacturing Engineer,2018,0.0440316431539
4965,glo,Global,312,Manufacturing Engineer,2019,0.151862637247
4966,glo,Global,312,Manufacturing Engineer,2020,0.156539101675
4967,glo,Global,312,Manufacturing Engineer,2021,0.159366017177
4968,glo,Global,615,Manufacturing Specialist,2016,0.0257694423625
4969,glo,Global,615,Manufacturing Specialist,2017,0.171064425788
4970,glo,Global,615,Manufacturing Specialist,2018,0.0819082747278
4971,glo,Global,615,Manufacturing Specialist,2019,0.130226832965
4972,glo,Global,615,Manufacturing Specialist,2020,0.197996001016
4973,glo,Global,615,Manufacturing Specialist,2021,0.249840905635
4974,glo,Global,438,Market Manager,2016,0.0199039841016
4975,glo,Global,438,Market Manager,2017,0.0855505119681
4976,glo,Global,438,Market Manager,2018,0.0808396953422
4977,glo,Global,438,Market Manager,2019,0.126455315499
4978,glo,Global,438,Market Manager,2020,0.324632528885
4979,glo,Global,438,Market Manager,2021,0.258495774618
4980,glo,Global,1521,Marketer,2016,0.0479758359225
4981,glo,Global,1521,Marketer,2017,0.0963414869236
4982,glo,Global,1521,Marketer,2018,0.116193020106
4983,glo,Global,1521,Marketer,2019,0.154846641303
4984,glo,Global,1521,Marketer,2020,0.210661804503
4985,glo,Global,1521,Marketer,2021,0.334378622937
4986,glo,Global,448,Marketing Analyst,2016,0.0205829971558
4987,glo,Global,448,Marketing Analyst,2017,0.0717209768058
4988,glo,Global,448,Marketing Analyst,2018,0.0935079152556
4989,glo,Global,448,Marketing Analyst,2019,0.179406694422
4990,glo,Global,448,Marketing Analyst,2020,0.19243433989
4991,glo,Global,448,Marketing Analyst,2021,0.216299870101
4992,glo,Global,179,Marketing Assistant,2016,0.0140123147358
4993,glo,Global,179,Marketing Assistant,2017,0.0537130891007
4994,glo,Global,179,Marketing Assistant,2018,0.0610903444269
4995,glo,Global,179,Marketing Assistant,2019,0.120250666565
4996,glo,Global,179,Marketing Assistant,2020,0.141110924934
4997,glo,Global,179,Marketing Assistant,2021,0.151839643617
4998,glo,Global,560,Marketing Associate,2016,0.0328002540576
4999,glo,Global,560,Marketing Associate,2017,0.104472602083
5000,glo,Global,560,Marketing Associate,2018,0.121074307858
5001,glo,Global,560,Marketing Associate,2019,0.189303439687
5002,glo,Global,560,Marketing Associate,2020,0.21656957774
5003,glo,Global,560,Marketing Associate,2021,0.210983500939
5004,glo,Global,410,Marketing Communications Manager,2016,0.0166028726118
5005,glo,Global,410,Marketing Communications Manager,2017,0.0541544044801
5006,glo,Global,410,Marketing Communications Manager,2018,0.0620170256795
5007,glo,Global,410,Marketing Communications Manager,2019,0.168791909725
5008,glo,Global,410,Marketing Communications Manager,2020,0.188871042275
5009,glo,Global,410,Marketing Communications Manager,2021,0.248580797917
5010,glo,Global,500,Marketing Communications Specialist,2016,0.0393271291939
5011,glo,Global,500,Marketing Communications Specialist,2017,0.102852185749
5012,glo,Global,500,Marketing Communications Specialist,2018,0.0946121187692
5013,glo,Global,500,Marketing Communications Specialist,2019,0.140306684699
5014,glo,Global,500,Marketing Communications Specialist,2020,0.189828448768
5015,glo,Global,500,Marketing Communications Specialist,2021,0.209183560705
5016,glo,Global,279,Marketing Consultant,2016,0.011701579942
5017,glo,Global,279,Marketing Consultant,2017,0.0383923997044
5018,glo,Global,279,Marketing Consultant,2018,0.052499951731
5019,glo,Global,279,Marketing Consultant,2019,0.133259578533
5020,glo,Global,279,Marketing Consultant,2020,0.182343613656
5021,glo,Global,279,Marketing Consultant,2021,0.178482368877
5022,glo,Global,156,Marketing Coordinator,2016,0.0110345261366
5023,glo,Global,156,Marketing Coordinator,2017,0.0545373078478
5024,glo,Global,156,Marketing Coordinator,2018,0.0714070399117
5025,glo,Global,156,Marketing Coordinator,2019,0.154893735707
5026,glo,Global,156,Marketing Coordinator,2020,0.17354259548
5027,glo,Global,156,Marketing Coordinator,2021,0.166390879969
5028,glo,Global,63,Marketing Director,2016,0.00583451273123
5029,glo,Global,63,Marketing Director,2017,0.0284988233609
5030,glo,Global,63,Marketing Director,2018,0.0394298849994
5031,glo,Global,63,Marketing Director,2019,0.134713451253
5032,glo,Global,63,Marketing Director,2020,0.177686277657
5033,glo,Global,63,Marketing Director,2021,0.164040064051
5034,glo,Global,297,Marketing Executive,2016,0.0173576418035
5035,glo,Global,297,Marketing Executive,2017,0.0543296622021
5036,glo,Global,297,Marketing Executive,2018,0.0597366632366
5037,glo,Global,297,Marketing Executive,2019,0.128437576649
5038,glo,Global,297,Marketing Executive,2020,0.194285284024
5039,glo,Global,297,Marketing Executive,2021,0.161894252918
5040,glo,Global,26,Marketing Manager,2016,0.00835600775947
5041,glo,Global,26,Marketing Manager,2017,0.0329496278483
5042,glo,Global,26,Marketing Manager,2018,0.0400445307598
5043,glo,Global,26,Marketing Manager,2019,0.13444476116
5044,glo,Global,26,Marketing Manager,2020,0.193652122438
5045,glo,Global,26,Marketing Manager,2021,0.304651271939
5046,glo,Global,1181,Marketing Officer,2016,0.024241612452
5047,glo,Global,1181,Marketing Officer,2017,0.0733190038249
5048,glo,Global,1181,Marketing Officer,2018,0.0773199456283
5049,glo,Global,1181,Marketing Officer,2019,0.118499158935
5050,glo,Global,1181,Marketing Officer,2020,0.211909435424
5051,glo,Global,1181,Marketing Officer,2021,0.178503955927
5052,glo,Global,660,Marketing Representative,2016,0.0190366907052
5053,glo,Global,660,Marketing Representative,2017,0.0603243602721
5054,glo,Global,660,Marketing Representative,2018,0.066073275034
5055,glo,Global,660,Marketing Representative,2019,0.121999028838
5056,glo,Global,660,Marketing Representative,2020,0.33918910145
5057,glo,Global,660,Marketing Representative,2021,0.222433771228
5058,glo,Global,70,Marketing Specialist,2016,0.012793761024
5059,glo,Global,70,Marketing Specialist,2017,0.0499251771609
5060,glo,Global,70,Marketing Specialist,2018,0.0527471288049
5061,glo,Global,70,Marketing Specialist,2019,0.100932637243
5062,glo,Global,70,Marketing Specialist,2020,0.160842760585
5063,glo,Global,70,Marketing Specialist,2021,0.153720426863
5064,glo,Global,726,Massage Therapist,2016,0.0154106846036
5065,glo,Global,726,Massage Therapist,2017,0.0964386916837
5066,glo,Global,726,Massage Therapist,2018,0.123785843973
5067,glo,Global,726,Massage Therapist,2019,0.145078777359
5068,glo,Global,726,Massage Therapist,2020,0.165762825852
5069,glo,Global,726,Massage Therapist,2021,0.223879616803
5070,glo,Global,5224,Masters Student,2016,0.0208584461713
5071,glo,Global,5224,Masters Student,2017,0.0677833610417
5072,glo,Global,5224,Masters Student,2018,0.0629453600668
5073,glo,Global,5224,Masters Student,2019,0.116393570813
5074,glo,Global,5224,Masters Student,2020,0.14670209472
5075,glo,Global,5224,Masters Student,2021,0.14787116562
5076,glo,Global,934,Mathematics Teacher,2016,0.00794052837475
5077,glo,Global,934,Mathematics Teacher,2017,0.0374453335457
5078,glo,Global,934,Mathematics Teacher,2018,0.0810255039345
5079,glo,Global,934,Mathematics Teacher,2019,0.163719683224
5080,glo,Global,934,Mathematics Teacher,2020,0.31135874165
5081,glo,Global,934,Mathematics Teacher,2021,0.271508097198
5082,glo,Global,4100,Mathematics Tutor,2016,0.0194233233846
5083,glo,Global,4100,Mathematics Tutor,2017,0.0666093078067
5084,glo,Global,4100,Mathematics Tutor,2018,0.0710524107543
5085,glo,Global,4100,Mathematics Tutor,2019,0.135649254632
5086,glo,Global,4100,Mathematics Tutor,2020,0.104873197269
5087,glo,Global,4100,Mathematics Tutor,2021,0.152418130446
5088,glo,Global,512,Mechanic,2016,0.034137584413
5089,glo,Global,512,Mechanic,2017,0.105721851184
5090,glo,Global,512,Mechanic,2018,0.115037463799
5091,glo,Global,512,Mechanic,2019,0.224449884921
5092,glo,Global,512,Mechanic,2020,0.357398835863
5093,glo,Global,512,Mechanic,2021,0.288811264278
5094,glo,Global,1518,Mechanical Design Engineer,2016,0.00990123831938
5095,glo,Global,1518,Mechanical Design Engineer,2017,0.0431321615779
5096,glo,Global,1518,Mechanical Design Engineer,2018,0.0451445911959
5097,glo,Global,1518,Mechanical Design Engineer,2019,0.123689800724
5098,glo,Global,1518,Mechanical Design Engineer,2020,0.123803825902
5099,glo,Global,1518,Mechanical Design Engineer,2021,0.188452696199
5100,glo,Global,914,Mechanical Designer,2016,0.00987700365636
5101,glo,Global,914,Mechanical Designer,2017,0.0578364770779
5102,glo,Global,914,Mechanical Designer,2018,0.0718777269275
5103,glo,Global,914,Mechanical Designer,2019,0.133730624867
5104,glo,Global,914,Mechanical Designer,2020,0.149132314786
5105,glo,Global,914,Mechanical Designer,2021,0.191324289701
5106,glo,Global,232,Mechanical Engineer,2016,0.00524338451217
5107,glo,Global,232,Mechanical Engineer,2017,0.0355938164362
5108,glo,Global,232,Mechanical Engineer,2018,0.0363027408346
5109,glo,Global,232,Mechanical Engineer,2019,0.0798213940894
5110,glo,Global,232,Mechanical Engineer,2020,0.115065762836
5111,glo,Global,232,Mechanical Engineer,2021,0.10749178658
5112,glo,Global,6947,Mechanical Technician,2016,0.0277493284787
5113,glo,Global,6947,Mechanical Technician,2017,0.11156250355
5114,glo,Global,6947,Mechanical Technician,2018,0.124153169766
5115,glo,Global,6947,Mechanical Technician,2019,0.288484284916
5116,glo,Global,6947,Mechanical Technician,2020,0.482321790383
5117,glo,Global,6947,Mechanical Technician,2021,0.449042248258
5118,glo,Global,348,Media Specialist,2016,0.0271824556945
5119,glo,Global,348,Media Specialist,2017,0.12313456305
5120,glo,Global,348,Media Specialist,2018,0.108258086744
5121,glo,Global,348,Media Specialist,2019,0.155523434343
5122,glo,Global,348,Media Specialist,2020,0.224793219365
5123,glo,Global,348,Media Specialist,2021,0.237799429196
5124,glo,Global,1025,Medical Assistant,2016,0.04815616525
5125,glo,Global,1025,Medical Assistant,2017,0.0996688974467
5126,glo,Global,1025,Medical Assistant,2018,0.131525027127
5127,glo,Global,1025,Medical Assistant,2019,0.134123766326
5128,glo,Global,1025,Medical Assistant,2020,0.349649770387
5129,glo,Global,1025,Medical Assistant,2021,0.220185342025
5130,glo,Global,597,Medical Director,2016,0.00740863907095
5131,glo,Global,597,Medical Director,2017,0.0200583446797
5132,glo,Global,597,Medical Director,2018,0.0359158461773
5133,glo,Global,597,Medical Director,2019,0.0874315818296
5134,glo,Global,597,Medical Director,2020,0.148501363277
5135,glo,Global,597,Medical Director,2021,0.190368736221
5136,glo,Global,1750,Medical Doctor,2016,0.0256714148643
5137,glo,Global,1750,Medical Doctor,2017,0.0188084501106
5138,glo,Global,1750,Medical Doctor,2018,0.0312644112621
5139,glo,Global,1750,Medical Doctor,2019,0.0578747563953
5140,glo,Global,1750,Medical Doctor,2020,0.295545925246
5141,glo,Global,1750,Medical Doctor,2021,0.180703911355
5142,glo,Global,4195,Medical Sales Representative,2016,0.00750867848716
5143,glo,Global,4195,Medical Sales Representative,2017,0.0506019580972
5144,glo,Global,4195,Medical Sales Representative,2018,0.0713904561508
5145,glo,Global,4195,Medical Sales Representative,2019,0.24623568584
5146,glo,Global,4195,Medical Sales Representative,2020,0.449903974611
5147,glo,Global,4195,Medical Sales Representative,2021,0.399895236896
5148,glo,Global,304,Medical Specialist,2016,0.016452479661
5149,glo,Global,304,Medical Specialist,2017,0.247873718423
5150,glo,Global,304,Medical Specialist,2018,0.258066864346
5151,glo,Global,304,Medical Specialist,2019,0.127540192886
5152,glo,Global,304,Medical Specialist,2020,0.24376081355
5153,glo,Global,304,Medical Specialist,2021,0.39233658895
5154,glo,Global,19923,Member Of The Board Of Advisors,2016,0.0169121657725
5155,glo,Global,19923,Member Of The Board Of Advisors,2017,0.0647051110765
5156,glo,Global,19923,Member Of The Board Of Advisors,2018,0.069983034148
5157,glo,Global,19923,Member Of The Board Of Advisors,2019,0.149192413412
5158,glo,Global,19923,Member Of The Board Of Advisors,2020,0.232222375185
5159,glo,Global,19923,Member Of The Board Of Advisors,2021,0.19783475059
5160,glo,Global,380,Merchandiser,2016,0.00561219684781
5161,glo,Global,380,Merchandiser,2017,0.046365140083
5162,glo,Global,380,Merchandiser,2018,0.0470851023695
5163,glo,Global,380,Merchandiser,2019,0.107284091973
5164,glo,Global,380,Merchandiser,2020,0.221404661775
5165,glo,Global,380,Merchandiser,2021,0.288427504444
5166,glo,Global,7110,Mobile Engineer,2016,0.0358173199498
5167,glo,Global,7110,Mobile Engineer,2017,0.161386418862
5168,glo,Global,7110,Mobile Engineer,2018,0.156247626478
5169,glo,Global,7110,Mobile Engineer,2019,0.253567865378
5170,glo,Global,7110,Mobile Engineer,2020,0.345485551477
5171,glo,Global,7110,Mobile Engineer,2021,0.389171383848
5172,glo,Global,4076,Music Producer,2016,0.0121467211597
5173,glo,Global,4076,Music Producer,2017,0.0667361655137
5174,glo,Global,4076,Music Producer,2018,0.0700455827658
5175,glo,Global,4076,Music Producer,2019,0.110328342785
5176,glo,Global,4076,Music Producer,2020,0.0902699728285
5177,glo,Global,4076,Music Producer,2021,0.147727140166
5178,glo,Global,1621,Music Teacher,2016,0.00494701267435
5179,glo,Global,1621,Music Teacher,2017,0.0355834990577
5180,glo,Global,1621,Music Teacher,2018,0.0466346935382
5181,glo,Global,1621,Music Teacher,2019,0.0754948663136
5182,glo,Global,1621,Music Teacher,2020,0.106396250558
5183,glo,Global,1621,Music Teacher,2021,0.0970572566471
5184,glo,Global,681,Musician,2016,0.00396725892528
5185,glo,Global,681,Musician,2017,0.0374420121464
5186,glo,Global,681,Musician,2018,0.0561836070754
5187,glo,Global,681,Musician,2019,0.0783288233946
5188,glo,Global,681,Musician,2020,0.142788984006
5189,glo,Global,681,Musician,2021,0.106519310566
5190,glo,Global,2207,Nanny,2016,0.0253054014228
5191,glo,Global,2207,Nanny,2017,0.0659974059437
5192,glo,Global,2207,Nanny,2018,0.0744752489601
5193,glo,Global,2207,Nanny,2019,0.145772481907
5194,glo,Global,2207,Nanny,2020,0.264503914017
5195,glo,Global,2207,Nanny,2021,0.223171859208
5196,glo,Global,150,Network Administrator,2016,0.0157440805337
5197,glo,Global,150,Network Administrator,2017,0.0579183972035
5198,glo,Global,150,Network Administrator,2018,0.0633612737501
5199,glo,Global,150,Network Administrator,2019,0.137212248948
5200,glo,Global,150,Network Administrator,2020,0.2056226757
5201,glo,Global,150,Network Administrator,2021,0.232801471551
5202,glo,Global,109,Network Engineer,2016,0.028186801766
5203,glo,Global,109,Network Engineer,2017,0.0718190181089
5204,glo,Global,109,Network Engineer,2018,0.0809538189747
5205,glo,Global,109,Network Engineer,2019,0.144363613397
5206,glo,Global,109,Network Engineer,2020,0.256328161887
5207,glo,Global,109,Network Engineer,2021,0.272965811427
5208,glo,Global,800,Network Specialist,2016,0.0188311475822
5209,glo,Global,800,Network Specialist,2017,0.0820733810661
5210,glo,Global,800,Network Specialist,2018,0.0870595246545
5211,glo,Global,800,Network Specialist,2019,0.149346174193
5212,glo,Global,800,Network Specialist,2020,0.31043249424
5213,glo,Global,800,Network Specialist,2021,0.322209606134
5214,glo,Global,188,Nurse,2016,0.00323434576142
5215,glo,Global,188,Nurse,2017,0.0327265037294
5216,glo,Global,188,Nurse,2018,0.0376067580329
5217,glo,Global,188,Nurse,2019,0.0712334022072
5218,glo,Global,188,Nurse,2020,0.263861540426
5219,glo,Global,188,Nurse,2021,0.237745869949
5220,glo,Global,1276,Nurse Practitioner,2016,0.058392940325
5221,glo,Global,1276,Nurse Practitioner,2017,0.0786498474984
5222,glo,Global,1276,Nurse Practitioner,2018,0.133941922416
5223,glo,Global,1276,Nurse Practitioner,2019,0.186575653333
5224,glo,Global,1276,Nurse Practitioner,2020,0.273923197974
5225,glo,Global,1276,Nurse Practitioner,2021,0.295584260663
5226,glo,Global,13165,Nursing Manager,2016,0.00588852084212
5227,glo,Global,13165,Nursing Manager,2017,0.030124272711
5228,glo,Global,13165,Nursing Manager,2018,0.0402857028834
5229,glo,Global,13165,Nursing Manager,2019,0.115267131501
5230,glo,Global,13165,Nursing Manager,2020,0.271690704026
5231,glo,Global,13165,Nursing Manager,2021,0.321596267875
5232,glo,Global,2303,Nutritionist,2016,0.00606978333728
5233,glo,Global,2303,Nutritionist,2017,0.0440804336662
5234,glo,Global,2303,Nutritionist,2018,0.0472516607789
5235,glo,Global,2303,Nutritionist,2019,0.112149454587
5236,glo,Global,2303,Nutritionist,2020,0.196371846465
5237,glo,Global,2303,Nutritionist,2021,0.222280126111
5238,glo,Global,964,Occupational Therapist,2016,0.0145242890969
5239,glo,Global,964,Occupational Therapist,2017,0.0370786299641
5240,glo,Global,964,Occupational Therapist,2018,0.0749009198516
5241,glo,Global,964,Occupational Therapist,2019,0.153140356084
5242,glo,Global,964,Occupational Therapist,2020,0.154264968479
5243,glo,Global,964,Occupational Therapist,2021,0.2199773512
5244,glo,Global,377,Office Administrator,2016,0.0140393774661
5245,glo,Global,377,Office Administrator,2017,0.0442460346272
5246,glo,Global,377,Office Administrator,2018,0.0526582100272
5247,glo,Global,377,Office Administrator,2019,0.151003895232
5248,glo,Global,377,Office Administrator,2020,0.233960980879
5249,glo,Global,377,Office Administrator,2021,0.177320360345
5250,glo,Global,284,Office Assistant,2016,0.0121359101025
5251,glo,Global,284,Office Assistant,2017,0.0436533166157
5252,glo,Global,284,Office Assistant,2018,0.0457673923658
5253,glo,Global,284,Office Assistant,2019,0.133703184045
5254,glo,Global,284,Office Assistant,2020,0.336469120476
5255,glo,Global,284,Office Assistant,2021,0.266569983219
5256,glo,Global,3751,Office Associate,2016,0.0132300731126
5257,glo,Global,3751,Office Associate,2017,0.0528220896439
5258,glo,Global,3751,Office Associate,2018,0.0621261996753
5259,glo,Global,3751,Office Associate,2019,0.132251337467
5260,glo,Global,3751,Office Associate,2020,0.27800759423
5261,glo,Global,3751,Office Associate,2021,0.233493695241
5262,glo,Global,43,Office Manager,2016,0.0112826063354
5263,glo,Global,43,Office Manager,2017,0.0420346410038
5264,glo,Global,43,Office Manager,2018,0.0545507617958
5265,glo,Global,43,Office Manager,2019,0.201642978572
5266,glo,Global,43,Office Manager,2020,0.267505584892
5267,glo,Global,43,Office Manager,2021,0.221693357503
5268,glo,Global,120,Operational Specialist,2016,0.0158145958421
5269,glo,Global,120,Operational Specialist,2017,0.0607656322572
5270,glo,Global,120,Operational Specialist,2018,0.0716815066801
5271,glo,Global,120,Operational Specialist,2019,0.129534115686
5272,glo,Global,120,Operational Specialist,2020,0.209553469456
5273,glo,Global,120,Operational Specialist,2021,0.200095363463
5274,glo,Global,504,Operations Analyst,2016,0.0267911293483
5275,glo,Global,504,Operations Analyst,2017,0.0959803136059
5276,glo,Global,504,Operations Analyst,2018,0.117115778559
5277,glo,Global,504,Operations Analyst,2019,0.188794259932
5278,glo,Global,504,Operations Analyst,2020,0.304642644814
5279,glo,Global,504,Operations Analyst,2021,0.253007770708
5280,glo,Global,1102,Operations Assistant,2016,0.0191098422253
5281,glo,Global,1102,Operations Assistant,2017,0.0594451622282
5282,glo,Global,1102,Operations Assistant,2018,0.0617786738196
5283,glo,Global,1102,Operations Assistant,2019,0.149250121362
5284,glo,Global,1102,Operations Assistant,2020,0.296529922954
5285,glo,Global,1102,Operations Assistant,2021,0.270756815919
5286,glo,Global,680,Operations Coordinator,2016,0.0184528002682
5287,glo,Global,680,Operations Coordinator,2017,0.0770076533406
5288,glo,Global,680,Operations Coordinator,2018,0.0839020586784
5289,glo,Global,680,Operations Coordinator,2019,0.248308733373
5290,glo,Global,680,Operations Coordinator,2020,0.257812006369
5291,glo,Global,680,Operations Coordinator,2021,0.247317130127
5292,glo,Global,1082,Operations Engineer,2016,0.0677462376687
5293,glo,Global,1082,Operations Engineer,2017,0.28705970868
5294,glo,Global,1082,Operations Engineer,2018,0.231519854093
5295,glo,Global,1082,Operations Engineer,2019,0.305420557302
5296,glo,Global,1082,Operations Engineer,2020,0.425097714522
5297,glo,Global,1082,Operations Engineer,2021,0.45693888116
5298,glo,Global,1460,Operations Executive,2016,0.0162563996948
5299,glo,Global,1460,Operations Executive,2017,0.0803406803078
5300,glo,Global,1460,Operations Executive,2018,0.0759708813469
5301,glo,Global,1460,Operations Executive,2019,0.148891927378
5302,glo,Global,1460,Operations Executive,2020,0.232114323692
5303,glo,Global,1460,Operations Executive,2021,0.305168597149
5304,glo,Global,28,Operations Manager,2016,0.0101874370683
5305,glo,Global,28,Operations Manager,2017,0.0380586722433
5306,glo,Global,28,Operations Manager,2018,0.0486283223743
5307,glo,Global,28,Operations Manager,2019,0.105376126932
5308,glo,Global,28,Operations Manager,2020,0.220559979059
5309,glo,Global,28,Operations Manager,2021,0.16996945373
5310,glo,Global,820,Operations Officer,2016,0.0269195373258
5311,glo,Global,820,Operations Officer,2017,0.0554999596836
5312,glo,Global,820,Operations Officer,2018,0.0867165974968
5313,glo,Global,820,Operations Officer,2019,0.1575811665
5314,glo,Global,820,Operations Officer,2020,0.279141936154
5315,glo,Global,820,Operations Officer,2021,0.320278588342
5316,glo,Global,450,Operations Supervisor,2016,0.0163521826494
5317,glo,Global,450,Operations Supervisor,2017,0.0651135808217
5318,glo,Global,450,Operations Supervisor,2018,0.0713915680461
5319,glo,Global,450,Operations Supervisor,2019,0.108467387805
5320,glo,Global,450,Operations Supervisor,2020,0.366494317895
5321,glo,Global,450,Operations Supervisor,2021,0.203292540799
5322,glo,Global,1990,Outside Sales Representative,2016,0.0186571077578
5323,glo,Global,1990,Outside Sales Representative,2017,0.0910960462562
5324,glo,Global,1990,Outside Sales Representative,2018,0.138230578833
5325,glo,Global,1990,Outside Sales Representative,2019,0.208239106976
5326,glo,Global,1990,Outside Sales Representative,2020,0.360987609928
5327,glo,Global,1990,Outside Sales Representative,2021,0.330446532897
5328,glo,Global,1,Owner,2016,0.00632221116884
5329,glo,Global,1,Owner,2017,0.0297616345333
5330,glo,Global,1,Owner,2018,0.052388805876
5331,glo,Global,1,Owner,2019,0.0834377662419
5332,glo,Global,1,Owner,2020,0.236665754906
5333,glo,Global,1,Owner,2021,0.215382248221
5334,glo,Global,2105,PHP Developer,2016,0.00847379266928
5335,glo,Global,2105,PHP Developer,2017,0.0478172998958
5336,glo,Global,2105,PHP Developer,2018,0.0564912492056
5337,glo,Global,2105,PHP Developer,2019,0.0908958417042
5338,glo,Global,2105,PHP Developer,2020,0.127299568536
5339,glo,Global,2105,PHP Developer,2021,0.142124995437
5340,glo,Global,1200,Painter,2016,0.0145340040921
5341,glo,Global,1200,Painter,2017,0.162612524159
5342,glo,Global,1200,Painter,2018,0.187761293713
5343,glo,Global,1200,Painter,2019,0.357651686643
5344,glo,Global,1200,Painter,2020,0.334847514032
5345,glo,Global,1200,Painter,2021,0.371290005972
5346,glo,Global,172,Paralegal,2016,0.03003452589
5347,glo,Global,172,Paralegal,2017,0.0820004770276
5348,glo,Global,172,Paralegal,2018,0.160599401164
5349,glo,Global,172,Paralegal,2019,0.17051181191
5350,glo,Global,172,Paralegal,2020,0.230598713688
5351,glo,Global,172,Paralegal,2021,0.24210578378
5352,glo,Global,1068,Paramedic,2016,0.00874922699446
5353,glo,Global,1068,Paramedic,2017,0.0496653129278
5354,glo,Global,1068,Paramedic,2018,0.0537237725427
5355,glo,Global,1068,Paramedic,2019,0.108347215985
5356,glo,Global,1068,Paramedic,2020,0.17590231806
5357,glo,Global,1068,Paramedic,2021,0.203774897795
5358,glo,Global,347,Pastor,2016,0.0043298060755
5359,glo,Global,347,Pastor,2017,0.0204409308933
5360,glo,Global,347,Pastor,2018,0.0546558920562
5361,glo,Global,347,Pastor,2019,0.0890513125648
5362,glo,Global,347,Pastor,2020,0.149208113375
5363,glo,Global,347,Pastor,2021,0.184557577524
5364,glo,Global,781,Payroll Specialist,2016,0.0246582232424
5365,glo,Global,781,Payroll Specialist,2017,0.0716236717617
5366,glo,Global,781,Payroll Specialist,2018,0.113316571872
5367,glo,Global,781,Payroll Specialist,2019,0.351814935742
5368,glo,Global,781,Payroll Specialist,2020,0.248896722782
5369,glo,Global,781,Payroll Specialist,2021,0.372979798274
5370,glo,Global,181,Personal Assistant,2016,0.0140596789034
5371,glo,Global,181,Personal Assistant,2017,0.077291627452
5372,glo,Global,181,Personal Assistant,2018,0.0879004048644
5373,glo,Global,181,Personal Assistant,2019,0.240551429626
5374,glo,Global,181,Personal Assistant,2020,0.418708491652
5375,glo,Global,181,Personal Assistant,2021,0.310294660177
5376,glo,Global,762,Personal Banker,2016,0.0143041853055
5377,glo,Global,762,Personal Banker,2017,0.07433123346
5378,glo,Global,762,Personal Banker,2018,0.0736714877776
5379,glo,Global,762,Personal Banker,2019,0.155672697658
5380,glo,Global,762,Personal Banker,2020,0.2966249058
5381,glo,Global,762,Personal Banker,2021,0.266803989576
5382,glo,Global,608,Personal Trainer,2016,0.00942385147906
5383,glo,Global,608,Personal Trainer,2017,0.0516976494695
5384,glo,Global,608,Personal Trainer,2018,0.0574924682655
5385,glo,Global,608,Personal Trainer,2019,0.0853726469589
5386,glo,Global,608,Personal Trainer,2020,0.12876299551
5387,glo,Global,608,Personal Trainer,2021,0.134562478743
5388,glo,Global,375,Pharmacist,2016,0.0074474418006
5389,glo,Global,375,Pharmacist,2017,0.0271818739402
5390,glo,Global,375,Pharmacist,2018,0.0413977904288
5391,glo,Global,375,Pharmacist,2019,0.16335895235
5392,glo,Global,375,Pharmacist,2020,0.253720160136
5393,glo,Global,375,Pharmacist,2021,0.216830275307
5394,glo,Global,1026,Pharmacy Specialist,2016,0.0115211035879
5395,glo,Global,1026,Pharmacy Specialist,2017,0.0362233299058
5396,glo,Global,1026,Pharmacy Specialist,2018,0.0432626158793
5397,glo,Global,1026,Pharmacy Specialist,2019,0.102194455575
5398,glo,Global,1026,Pharmacy Specialist,2020,0.161070737728
5399,glo,Global,1026,Pharmacy Specialist,2021,0.180067241145
5400,glo,Global,1062,Pharmacy Technician,2016,0.05772739341
5401,glo,Global,1062,Pharmacy Technician,2017,0.125397760138
5402,glo,Global,1062,Pharmacy Technician,2018,0.131211946892
5403,glo,Global,1062,Pharmacy Technician,2019,0.192735995959
5404,glo,Global,1062,Pharmacy Technician,2020,0.300791243696
5405,glo,Global,1062,Pharmacy Technician,2021,0.268622336996
5406,glo,Global,138,Photographer,2016,0.00491194111435
5407,glo,Global,138,Photographer,2017,0.0367503597974
5408,glo,Global,138,Photographer,2018,0.0470933918112
5409,glo,Global,138,Photographer,2019,0.074654491056
5410,glo,Global,138,Photographer,2020,0.121358196738
5411,glo,Global,138,Photographer,2021,0.110532388539
5412,glo,Global,5555,Physical Education Teacher,2016,0.018359440927
5413,glo,Global,5555,Physical Education Teacher,2017,0.0465329191403
5414,glo,Global,5555,Physical Education Teacher,2018,0.0938650481017
5415,glo,Global,5555,Physical Education Teacher,2019,0.165236557678
5416,glo,Global,5555,Physical Education Teacher,2020,0.31202166527
5417,glo,Global,5555,Physical Education Teacher,2021,0.293611846148
5418,glo,Global,474,Physical Therapist,2016,0.00499038747544
5419,glo,Global,474,Physical Therapist,2017,0.0370874895591
5420,glo,Global,474,Physical Therapist,2018,0.0522006285833
5421,glo,Global,474,Physical Therapist,2019,0.0855440978933
5422,glo,Global,474,Physical Therapist,2020,0.131457113131
5423,glo,Global,474,Physical Therapist,2021,0.182893630515
5424,glo,Global,1468,Physiotherapist,2016,0.00685975898008
